Enumeración;Tipo;Tipo N/V;N° Doc.;Id Destinatario;Destinatario;Id Cliente;Razón social;Vendedor;Fecha Emisión;Fecha 1°Entrega;Orden Compra Cliente;Tipo de Expedición;Dirección Destinatario;Comuna;Ciudad;Persona de Contacto;Teléfono;Código Artículo;Descripción;Un.medida venta;Espesor;Jerarquía 1;Texto Jerarquía 1;Jerarquía 2;Texto Jerarquía 2;Jerarquía 3;Texto Jerarquía 3;Largo;Ctd. Solicitada;Ctd. Despachada;Ctd. Pendiente;Kilos Solicitados;Kilos Despachados;Kilos Pendientes;Status Global Pedido SAP;Status de Crédito;Status de Entrega Pos. Pedido SAP;Stock San Bernardo;Stock Lonquén;Total Libre utilización;Stock Disponible San Bernardo;Stock Disponible Lonquen;Precio Unitario;Venta Total;Precio Kilo;Comentario Documento;N° Doc.Ent.;Ctd. Entrega;Fecha Entrega;N° Doc.FU;Ctd. FU;Fecha FU
;ZO08;Ped.B2B carga Autom.;47364;96792CD117;SOD CROSS CD117 CENTRAL DISTRIB.;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;11-03-2025;17-03-2025;16104465;SODIMAC Cross CD;AVDA. LA FARFANA #400 PASILLO G ANDEN 56;PUDAHUEL;SANTIAGO;;;42000035;Mek.Mont.Estruct.90x38x12x0,85x6000mm;UN;0,85;88888;Mekanocon;8888800001;Mekanocon Estructural;8,8888E+17;Montante Estructural 0,85;6.000,00;14;0;14;103,32;0;103,32;Concluido;No realizado;Entrg.completamente;32.750;0;32.750;28.271;0;8.186;114.604;1.109;;80365227;14;14-03-2025;;0;
;ZO08;Ped.B2B carga Autom.;47364;96792CD117;SOD CROSS CD117 CENTRAL DISTRIB.;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;11-03-2025;17-03-2025;16104465;SODIMAC Cross CD;AVDA. LA FARFANA #400 PASILLO G ANDEN 56;PUDAHUEL;SANTIAGO;;;42000035;Mek.Mont.Estruct.90x38x12x0,85x6000mm;UN;0,85;88888;Mekanocon;8888800001;Mekanocon Estructural;8,8888E+17;Montante Estructural 0,85;6.000,00;70;0;70;516,6;0;516,6;Concluido;No realizado;Entrg.completamente;32.750;0;32.750;28.271;0;8.186;573.020;1.109;;80365225;70;14-03-2025;;0;
;ZO08;Ped.B2B carga Autom.;47364;96792CD117;SOD CROSS CD117 CENTRAL DISTRIB.;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;11-03-2025;17-03-2025;16104465;SODIMAC Cross CD;AVDA. LA FARFANA #400 PASILLO G ANDEN 56;PUDAHUEL;SANTIAGO;;;42000105;Mek Canal Perime Cielo 20x25x4x0,42x3000;UN;0,42;88888;Mekanocon;8888800003;Mekanocon Cielos;8,8888E+17;Portante Cielo;3.000,00;192;0;192;144;0;144;Concluido;No realizado;Entrg.completamente;25.616;0;25.616;21.841;0;832;159.744;1.109;;80365222;192;14-03-2025;;0;
;ZO08;Ped.B2B carga Autom.;47364;96792CD117;SOD CROSS CD117 CENTRAL DISTRIB.;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;11-03-2025;17-03-2025;16104465;SODIMAC Cross CD;AVDA. LA FARFANA #400 PASILLO G ANDEN 56;PUDAHUEL;SANTIAGO;;;42000105;Mek Canal Perime Cielo 20x25x4x0,42x3000;UN;0,42;88888;Mekanocon;8888800003;Mekanocon Cielos;8,8888E+17;Portante Cielo;3.000,00;192;0;192;144;0;144;Concluido;No realizado;Entrg.completamente;25.616;0;25.616;21.841;0;832;159.744;1.109;;80365226;192;14-03-2025;;0;
;ZO08;Ped.B2B carga Autom.;46885;96792HC727;SOD CROSS HC 727 TALCA COLIN;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;05-03-2025;14-03-2025;16089966;SOD/EASY TiendaCross;AV. COLIN 0635;TALCA;TALCA;;;46000015;Pletina laminada 12x3,0x6000mm;UN;3;33303;Laminados;3330300001;Pletinas;3330300001;Pletinas;6.000,00;25;0;25;42,5;0;42,5;Pendiente;No realizado;No entregado;711;0;711;581;0;2.009;50.225;1.182;;;0;;4100200143;25;05-03-2025
;ZO08;Ped.B2B carga Autom.;47137;96792HC730;SOD CROSS HC730CORONEL;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;10-03-2025;17-03-2025;16095711;SOD/EASY TiendaCross;CARLOS PRAT Nº0901;CORONEL;CONCEPCION;;;46000019;Pletina laminada 25x3,0x6000mm;UN;3;33303;Laminados;3330300001;Pletinas;3330300001;Pletinas;6.000,00;25;0;25;88,25;0;88,25;Pendiente;No realizado;No entregado;2.644;43.280,75;45.924,75;1.850;43.280,75;4.172;104.300;1.182;;;0;;4100200990;25;10-03-2025
;ZO08;Ped.B2B carga Autom.;46770;96792HC44;SOD CROSS HC44TEMUCO CAUTIN;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;04-03-2025;14-03-2025;16086625;SOD/EASY TiendaCross;CAUPOLICÁN 0457;TEMUCO;TEMUCO;;;41000128;P. Ab. Canal 125x50x3,0x6000mm;UN;3;11111;Perfiles Abiertos;1111100002;Perf. Ab.Canal;1,1111E+17;Perf. Ab. Canal 3,0 mm;6.000,00;4;0;4;121,68;0;121,68;Pendiente;No realizado;No entregado;432;0;432;354;0;28.386;113.544;933;;;0;;4100200251;4;06-03-2025
;ZO08;Ped.B2B carga Autom.;45215;96792BD618;SOD CROSS BOD VTA EMP LOS ANGELES;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;13-02-2025;14-03-2025;16030956;SODIMAC Cross CD;AV VICUÑA MACKENNA;LOS ANGELES;LOS ANGELES;;;60000099;5V ECO 819x2000x0,35mm Zinc;UN;0,35;99999;Cubiertas Masivo;9999900002;5V;9,9999E+17;5V 0,35 AZ80;2.000,00;1.200;1.080;120;5.688;5.119,20;568,8;En proceso;No realizado;Entrg.parcialmente;3.672;0;3.672;3.552;0;4.850;5.820.000;1.023;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;46681;96792CD117;SOD CROSS CD117 CENTRAL DISTRIB.;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;03-03-2025;07-03-2025;16083309;SODIMAC Cross CD;AVDA. LA FARFANA #400 PASILLO G ANDEN 56;PUDAHUEL;SANTIAGO;;;46000028;FE Red. laminado 12,0 sae 1020x6000mm;UN;12;33303;Laminados;3330300003;Redondos masizos;3330300003;Redondos masizos;6.000,00;25;0;25;133;0;133;Pendiente;No realizado;No entregado;30;12;42;-235;12;6.488;162.200;1.220;;;0;;4100198949;25;04-03-2025
;ZO08;Ped.B2B carga Autom.;47137;96792HC730;SOD CROSS HC730CORONEL;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;10-03-2025;17-03-2025;16095711;SOD/EASY TiendaCross;CARLOS PRAT Nº0901;CORONEL;CONCEPCION;;;46000021;Pletina laminada 32x3,0x6000mm;UN;3;33303;Laminados;3330300001;Pletinas;3330300001;Pletinas;6.000,00;25;0;25;112,5;0;112,5;Pendiente;No realizado;No entregado;4.418;30.739;35.157;3.968;30.739;5.342;133.550;1.187;;;0;;4100200990;25;10-03-2025
;ZO09;Ped.C/Ref. Contrato;46897;96792ANGE;SODIMAC LOS ANGELES;96792430;SODIMAC S.A.;JOSE LUIS NOVA;05-03-2025;05-03-2025;837632350;OtrosClientes Despac;AV CELULOSA;LAJA;LAJA;;;46000029;FE Redondo 16mm 6 MT (9.48 KGXB);UN;16;33303;Laminados;3330300003;Redondos masizos;3330300003;Redondos masizos;6.000,00;50;0;50;474;0;474;Pendiente;No realizado;No entregado;0;88;88;-114;88;8.354;417.700;881;ore 130765018 contacto : darlin bustamante telefono : 948162648;;0;;4100201001;50;10-03-2025
;ZO09;Ped.C/Ref. Contrato;46897;96792ANGE;SODIMAC LOS ANGELES;96792430;SODIMAC S.A.;JOSE LUIS NOVA;05-03-2025;05-03-2025;837632350;OtrosClientes Despac;AV CELULOSA;LAJA;LAJA;;;46000011;FE Cuadrado laminado 10x6000mm;UN;10;33303;Laminados;3330300004;Cuadrados masizos;3330300004;Cuadrados masizos;6.000,00;50;0;50;235,5;0;235,5;Pendiente;No realizado;No entregado;540;5.279;5.819;359;5.279;4.150;207.500;881;ore 130765018 contacto : darlin bustamante telefono : 948162648;;0;;4100201001;50;10-03-2025
;ZO01;Ped. Estándar Nac.;46187;76538396;MATECH SPA VIÑA;76538396;MATECH SPA VIÑA;ARNE VILDOSOLA;26-02-2025;26-02-2025;1800;OtrosClientes Despac;11 NORTE N°1141;VIÑA DEL MAR;VIÑA DEL MAR;;;60000002;Plancha 1000x2000x0,50mm Zinc E;UN;0,5;99999;Cubiertas Masivo;9999900004;Lisas 1000;9,9999E+17;Lisas 1000 0,50 AZ150;2.000,00;50;0;50;375,5;0;375,5;Pendiente;Aprobado;No entregado;136;0;136;86;0;7.680;384.000;1.023;;;0;;4100200623;50;07-03-2025
;ZO01;Ped. Estándar Nac.;46734;96792COR;SODIMAC CORONEL;96792430;SODIMAC S.A.;JOSE LUIS NOVA;04-03-2025;05-03-2025;837664354;OtrosClientes Despac;CARLOS PRAT Nº0901;CORONEL;CONCEPCION;;;60000000;Plancha 1000x2000x0,35mm Zinc E;UN;0,35;99999;Cubiertas Masivo;9999900004;Lisas 1000;9,9999E+17;Lisas 1000 0,35 AZ150;2.000,00;50;0;50;259;0;259;Pendiente;No realizado;No entregado;1.060;0;1.060;710;0;5.700;285.000;1.100;ore 130764354 contacto : hector sanchez telefono : 992246175;;0;;4100200735;50;07-03-2025
;ZO01;Ped. Estándar Nac.;46724;93772P6;PRODALAM TALCAHUANO;93772000;PRODALAM S.A.;JOSE LUIS NOVA;04-03-2025;04-03-2025;7000001706;OtrosClientes Despac;MALAQUIAS CONCHA;TALCAHUANO;TALCAHUANO;;;49000001;Tubo Cuad.150x150x4,0x6000mm;UN;4;33302;Gran Dimensión GD;3330200001;GD Cuadrados;3330200001;GD Cuadrados;6.000,00;2;0;2;221,4;0;221,4;Pendiente;No realizado;No entregado;1;13;14;-66;10;95.202;190.404;860;CONTACTO: VIRGINIA 9-8633-8101;;0;;4100198816;2;04-03-2025
;ZO01;Ped. Estándar Nac.;46187;76538396;MATECH SPA VIÑA;76538396;MATECH SPA VIÑA;ARNE VILDOSOLA;26-02-2025;26-02-2025;1800;OtrosClientes Despac;11 NORTE N°1141;VIÑA DEL MAR;VIÑA DEL MAR;;;60000000;Plancha 1000x2000x0,35mm Zinc E;UN;0,35;99999;Cubiertas Masivo;9999900004;Lisas 1000;9,9999E+17;Lisas 1000 0,35 AZ150;2.000,00;100;0;100;518;0;518;Pendiente;Aprobado;No entregado;1.060;0;1.060;710;0;5.710;571.000;1.102;;;0;;4100200747;100;07-03-2025
;ZO01;Ped. Estándar Nac.;33976;96726970;CHILEMAT  S.P.A.;96726970;CHILEMAT  S.P.A.;CORPORATIVO;12-09-2024;24-09-2024;45179669;OtrosClientes Despac;CALERA DE TANGO;SAN BERNARDO;SANTIAGO;;;50037775;Panel IM6 FibraVTraslucido8000x1,8mm Chm;UN;1,8;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;8.000,00;4;0;4;39,68;0;39,68;Pendiente;Aprobado;No entregado;4;0;4;0;0;121.936;487.744;12.292;;;0;;4100145718;4;12-09-2024
;ZO01;Ped. Estándar Nac.;43417;83585PJ36;EBEMA CONCEPCION;83585400;EBEMA S.A.;JOSE LUIS NOVA;22-01-2025;22-01-2025;4600175429;OtrosClientes Despac;Los aromos LT a-2 y b ñiquen;ÑIQUEN;ÑIQUEN;;;49000028;Tubo Rec. 250x200x4,0x6000mm;UN;4;33302;Gran Dimensión GD;3330200002;GD Rectangulares;3330200002;GD Rectangulares;6.000,00;15;13;2;2.509,20;2.174,64;334,56;En proceso;Operación liberada;Entrg.parcialmente;5;0;5;5;-2;143.860;2.157.900;860;;;0;;;0;
;ZO01;Ped. Estándar Nac.;45314;96792OSOR;SODIMAC OSORNO;96792430;SODIMAC S.A.;CARLOS SANTANDER;14-02-2025;15-02-2025;837627711;OtrosClientes Despac;FUNDO EL CASTILLO;OSORNO;OSORNO;;;49000020;Tubo Rec. 200x150x4,0x6000mm;UN;4;33302;Gran Dimensión GD;3330200002;GD Rectangulares;3330200002;GD Rectangulares;6.000,00;15;12;3;1.944;1.555,20;388,8;En proceso;No realizado;Entrg.parcialmente;0;9;9;-46;6;111.456;1.671.840;860;ore 130758650 contacto : hector silvestre telefono: 966790380;;0;;;0;
;ZO01;Ped. Estándar Nac.;46641;96792ANGE;SODIMAC LOS ANGELES;96792430;SODIMAC S.A.;JOSE LUIS NOVA;03-03-2025;04-03-2025;837632318;OtrosClientes Despac;SAN DIEGO;TUCAPEL;TUCAPEL;;;46000023;Pletina laminada 38x3,0x6000mm;UN;3;33303;Laminados;3330300001;Pletinas;3330300001;Pletinas;6.000,00;15;0;15;80,55;0;80,55;Pendiente;No realizado;No entregado;1.662;5.114;6.776;1.407;5.114;4.780;71.700;890;ore 130763681 contacto : carlos cuevas telefono : 941707102;;0;;4100198824;15;04-03-2025
;ZO01;Ped. Estándar Nac.;44806;76238475;COMERCIALIZADORA PENVAL LTDA.;76238475;COMERCIALIZADORA PENVAL LTDA.;ARNE VILDOSOLA;07-02-2025;10-02-2025;3590;OtrosClientes Despac;LOS CARRERA;QUILPUE;QUILPUE;;;40000023;Tubo Rect.60x40x3,0x6000mm;UN;3;22222;Tubos;2222200002;Tubo Rectangulo;2,2222E+17;Tubo Rectangulo 3,0;6.000,00;4;0;4;102;0;102;Pendiente;Aprobado;No entregado;492;0;492;483;0;20.910;83.640;820;998845893, horario de lunes a jueves de 09:00 a 13:00 y de 14:30 a 16:00;;0;;4100191018;4;12-02-2025
;ZO01;Ped. Estándar Nac.;44806;76238475;COMERCIALIZADORA PENVAL LTDA.;76238475;COMERCIALIZADORA PENVAL LTDA.;ARNE VILDOSOLA;07-02-2025;10-02-2025;3590;OtrosClientes Despac;LOS CARRERA;QUILPUE;QUILPUE;;;45000073;"C. ISO 65 Liv. II Gal 3""x6000mm S/H";UN;3;33301;Cañerias;3330100003;Cañerias ISO Galvanizada;3330100003;Cañerias ISO Galvanizada;6.000,00;6;0;6;241,92;0;241,92;Pendiente;Aprobado;No entregado;0;15;15;-6;15;36.288;217.728;900;998845893, horario de lunes a jueves de 09:00 a 13:00 y de 14:30 a 16:00;;0;;4100190906;6;11-02-2025
;ZO01;Ped. Estándar Nac.;45892;76500053;COMERCIAL ALLEGRO IOST SPA;76500053;COMERCIAL ALLEGRO IOST SPA;ARNE VILDOSOLA;21-02-2025;19-02-2025;13239;OtrosClientes Retira;AV. O HIGGINS 0333;SAN FELIPE;SAN FELIPE;;;50049482;Coverpol IM4 04 Polipro50/100 4000 Zinc;UN;0,4;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;4.000,00;6;0;6;212,4;0;212,4;Pendiente;Aprobado;No entregado;0;0;0;-6;0;59.600;357.600;1.684;Cover IM4 Zinc alum 0.4 mm aislación poliestireno 100 mm densidad 15 Kg/m3 terminación polipropileno;;0;;9100023646;6;21-02-2025
;ZO01;Ped. Estándar Nac.;46183;76183673;TERRA INVERSIONES SPA;76183673;TERRA INVERSIONES SPA;JAVIER RIOS;26-02-2025;28-02-2025;01565-19022025;OtrosClientes Despac;CALLE VOLCAN CALBUCO;CURICO;CURICO;;;47002037;Tubox Pesado 350X200X4X3X2500;UN;3;55502;Tubox;5550200001;Tubox Pesado;5550200001;Tubox Pesado;2.500,00;1;0;1;89,9;0;89,9;Pendiente;Aprobado;No entregado;0;0;0;-1;0;95.760;95.760;1.065;CONTACTO LUIS DONOSO 9-82494264--VILLA EL PROGRESO;;0;;4100197790;1;28-02-2025
;ZO01;Ped. Estándar Nac.;44004;96792SCR;SODIMAC SANTA CRUZ;96792430;SODIMAC S.A.;JAVIER RIOS;29-01-2025;30-01-2025;837623447;OtrosClientes Despac;18 DE SEPTIEMBRE S/N;CHEPICA;CHEPICA;;;46000028;FE Red. laminado 12,0 sae 1020x6000mm;UN;12;33303;Laminados;3330300003;Redondos masizos;3330300003;Redondos masizos;6.000,00;40;30;10;212,8;159,6;53,2;En proceso;No realizado;Entrg.parcialmente;30;12;42;-235;12;4.735;189.400;890;ore 130753108 contacto : juan lopez telefono : 961915263;;0;;;0;
;ZO01;Ped. Estándar Nac.;42872;76568E517;EASY RETAIL TEMUCO;76568660;EASY RETAIL S.A.;JOSE LUIS NOVA;15-01-2025;19-02-2025;6701144988;OtrosClientes Retira;CAUPOLICAN 0650;TEMUCO;TEMUCO;;;47001911;Tubox Pesado 500x200x4x3x6300;UN;3;55502;Tubox;5550200001;Tubox Pesado;5550200001;Tubox Pesado;6.000,00;26;0;26;7.121,92;0;7.121,92;Pendiente;No realizado;No entregado;0;0;0;-26;0;315.930;8.214.180;1.153;N° 2912243461 por confirmar direccion;;0;;9100022109;26;15-01-2025
;ZO01;Ped. Estándar Nac.;45417;76568E529;EASY RETAIL LOS ANGELES;76568660;EASY RETAIL S.A.;JOSE LUIS NOVA;17-02-2025;18-02-2025;6701148510;OtrosClientes Despac;ESPERALDA;ARAUCO;ARAUCO;;;49000001;Tubo Cuad.150x150x4,0x6000mm;UN;4;33302;Gran Dimensión GD;3330200001;GD Cuadrados;3330200001;GD Cuadrados;6.000,00;7;0;7;774,9;0;774,9;Pendiente;No realizado;No entregado;1;13;14;-66;10;97.416;681.912;880;ORE:2912614908 Contacto Wiliams Sen Cel. 942567310 despachar juntyo a oc 6701114408 pedido: 37542;;0;;4100202689;7;13-03-2025
;ZO01;Ped. Estándar Nac.;45907;96792MAI;SODIMAC MAIPU;96792430;SODIMAC S.A.;KARINA ROZAS;24-02-2025;25-02-2025;837630223;OtrosClientes Despac;MIRAFLORES DE LIPANGUE LOTE B PARCELA 18;LAMPA;SANTIAGO;;;49000019;Tubo Rec. 200x150x3,0x6000mm;UN;3;33302;Gran Dimensión GD;3330200002;GD Rectangulares;3330200002;GD Rectangulares;6.000,00;69;0;69;6.735,78;0;6.735,78;Pendiente;No realizado;No entregado;0;0;0;-108;0;82.977;5.725.413;850;ore 130761302 contacto : ana vivar telefono : 966271379 Horarios: Lunes-Jueves 08:30-13:00 hrs 14:00-17:00 hrs. Viernes 08:30-13:00 hrs 14:00-16:00 hrs.;;0;;4100194962;69;24-02-2025
;ZO01;Ped. Estándar Nac.;45641;76568E517;EASY RETAIL TEMUCO;76568660;EASY RETAIL S.A.;JOSE LUIS NOVA;19-02-2025;26-02-2025;6701164530;OtrosClientes Despac;FREIRE CAMINO S469 ALLIPEN;VICTORIA;TEMUCO;;;50049780;Coverpur 05/05 30/80x5200 3009/3009;UN;0,5;55501;Cubiertas Industriales;5550100004;Cubiertas Industriales Paneles Aislados;5550100004;Cubiertas Industriales Paneles Aislados;5.200,00;9;0;9;628,56;0;628,56;Pendiente;No realizado;No entregado;0;0;0;-9;0;147.680;1.329.120;2.115;ORE:2912700862 CONTACTO: JAVIER 9-6879-9865;;0;;4100199406;9;04-03-2025
;ZO01;Ped. Estándar Nac.;46831;96792CHLL;SODIMAC CHILLAN;96792430;SODIMAC S.A.;JOSE NAVARRETE;05-03-2025;13-03-2025;837633149;OtrosClientes Despac;AV ANTARTICA CHILENA;CHILLAN;CHILLAN;;;50000703;Teja Recta 1075x0,4x3600mm Ral-3009 P40;UN;0,4;55501;Cubiertas Industriales;5550100001;Cubiertas Industriales Habitacional;5550100001;Cubiertas Industriales Habitacional;3.600,00;300;0;300;4.082,40;0;4.082,40;Pendiente;No realizado;No entregado;0;0;0;-340;0;19.688;5.906.400;1.447;ore 130764594 contacto : mario canales telefono : 998445116;;0;;;0;
;ZO01;Ped. Estándar Nac.;46108;76568E508;EASY RETAIL VIÑA DEL MAR;76568660;EASY RETAIL S.A.;ARNE VILDOSOLA;25-02-2025;12-03-2025;6701175611;OtrosClientes Despac;1 NORTE CON 5 1/2 ORIENTE;VIÑA DEL MAR;VIÑA DEL MAR;;;49000006;Tubo Cuad. 200x200x5,0x6000mm;UN;5;33302;Gran Dimensión GD;3330200001;GD Cuadrados;3330200001;GD Cuadrados;6.000,00;8;0;8;1.478,40;0;1.478,40;Pendiente;No realizado;No entregado;9;3;12;-14;3;162.624;1.300.992;880;ORE:2912899590 marcos araya 995453603;;0;;4100196174;8;25-02-2025
;ZO01;Ped. Estándar Nac.;46070;96792HUEC;SODIMAC HUECHURABA;96792430;SODIMAC S.A.;FERNANDO DÍAZ;25-02-2025;26-02-2025;837629188;OtrosClientes Despac;ISIDORO DUBORNAIS;EL QUISCO;EL QUISCO;;;60000000;Plancha 1000x2000x0,35mm Zinc E;UN;0,35;99999;Cubiertas Masivo;9999900004;Lisas 1000;9,9999E+17;Lisas 1000 0,35 AZ150;2.000,00;150;0;150;777;0;777;Pendiente;No realizado;No entregado;1.060;0;1.060;710;0;5.700;855.000;1.100;ore 130761884 contacto : andrea telefono : 963038118;;0;;4100200730;150;07-03-2025
;ZO09;Ped.C/Ref. Contrato;42052;83585PQ1;EBEMA SANTIAGO;83585400;EBEMA S.A.;KARINA ROZAS;06-01-2025;06-01-2025;4600173719;OtrosClientes Despac;EYZAGUIRRE 2181;PUENTE ALTO;SANTIAGO;;;42000290;Mek.Canal Estruct.94x30x1,6x6000mm E;UN;1,6;88888;Mekanocon;8888800001;Mekanocon Estructural;8,8888E+17;Canal Estructural 1,60;6.000,00;58;0;58;675,12;0;675,12;Pendiente;No realizado;No entregado;244;0;244;186;0;11.988;695.304;1.030;Eyzaguirre 2181 Puente Alto  Portón Azul +569 72087757 LARGOS 6 METROS Jose Manuel Calderon +569 32803087  entrega inmediata ore 4500160660;;0;;4100184139;58;23-01-2025
;ZO01;Ped. Estándar Nac.;39809;96792OSOR;SODIMAC OSORNO;96792430;SODIMAC S.A.;CARLOS SANTANDER;02-12-2024;03-12-2024;837606491;OtrosClientes Retira;PARCELA 20 LOTEO SERVUES 20;PUERTO VARAS;PUERTO VARAS;;;42000310;Mek.Mont.Estruct.40x38x6x0,85x5000mm E;UN;0,85;88888;Mekanocon;8888800001;Mekanocon Estructural;8,8888E+17;Montante Estructural 0,85;5.000,00;1.892;0;1.892;7.851,80;0;7.851,80;Pendiente;No realizado;No entregado;1.892;0;1.892;0;0;3.943;7.460.156;950;ore 130733581 contacto : marcelo naning telefono : 958195295;;0;;;0;
;ZO01;Ped. Estándar Nac.;43449;96792BELL;SODIMAC EL BELLOTO;96792430;SODIMAC S.A.;ARNE VILDOSOLA;22-01-2025;23-01-2025;837621461;OtrosClientes Retira;AV YUNGAY;VALPARAISO;QUILPUE;;;44000001;Barra Estriada A630 de 10mmx6000mm;KG;0;33306;Barras;3330600002;Barras diametro 10;3,3306E+17;Barras diametro 10 largo 6m;6.000,00;10.000;7.970;2.030;10.000;7.970;2.030;En proceso;No realizado;Entrg.parcialmente;8.416;41.500,21;49.916,21;-8.584;39.470,21;800;8.000.000;800;ore 130750783 contacto : ricardo baeza telefono : 954040830;;0;;;0;
;ZO01;Ped. Estándar Nac.;46842;96792SDR;SODIMAC RENCA;96792430;SODIMAC S.A.;FERNANDO DÍAZ;05-03-2025;06-03-2025;837633276;OtrosClientes Retira;AVDA.EDUARDO FREI MONTALBA 3092;RENCA;SANTIAGO;;;42000100;Mek. Esquinero 25x25x0,4x3000mm;UN;0,4;88888;Mekanocon;8888800002;Mekanocon Tabiques;8,8888E+17;Esquinero Tabique 25;3.000,00;80;0;80;36;0;36;Pendiente;No realizado;No entregado;2.093;0;2.093;2.013;0;501;40.080;1.113;ore 130764706 contacto : antonio castro telefono : 986623507;;0;;9100024013;80;05-03-2025
;ZO01;Ped. Estándar Nac.;46968;96792TALCA;SODIMAC TALCA;96792430;SODIMAC S.A.;JOSE NAVARRETE;06-03-2025;07-03-2025;837633760;OtrosClientes Despac;AV  CIRCUNVALACION S/N;MOLINA;MOLINA;;;42000173;Mek. Angulo Estab 35X35X0,85x6000mm;UN;0,85;88888;Mekanocon;8888800001;Mekanocon Estructural;8888800001;Mekanocon Estructural;6.000,00;738;0;738;2.036,88;0;2.036,88;Pendiente;No realizado;No entregado;1.345;0;1.345;607;0;2.760;2.036.880;1.000;ore 130765302 contacto : escarlet rojas telefono : 958044186;;0;;4100200296;738;06-03-2025
;ZO01;Ped. Estándar Nac.;47098;96792COP;SODIMAC COPIAPO;96792430;SODIMAC S.A.;MAURICIO ZUÑIGA;07-03-2025;11-04-2025;837633651;OtrosClientes Retira;PANAMERICANA SUR # 140;COPIAPO;COPIAPO;;;47002082;VIGA IN_400X200X18X6X6000;UN;0;55502;Tubox;55502;Tubox;55502;Tubox;6.000,00;48;0;48;21.225,60;0;21.225,60;Pendiente;No realizado;No entregado;0;0;0;-48;0;818.070;39.267.360;1.850;ore 130765229;;0;;9100024126;48;07-03-2025
;ZO01;Ped. Estándar Nac.;47119;96792OSOR;SODIMAC OSORNO;96792430;SODIMAC S.A.;CARLOS SANTANDER;10-03-2025;11-03-2025;837634372;OtrosClientes Despac;NESTLE KM 16 POCTAY;OSORNO;OSORNO;;;49000019;Tubo Rec. 200x150x3,0x6000mm;UN;3;33302;Gran Dimensión GD;3330200002;GD Rectangulares;3330200002;GD Rectangulares;6.000,00;33;0;33;3.221,46;0;3.221,46;Pendiente;No realizado;No entregado;0;0;0;-108;0;82.977;2.738.241;850;ore 130765988 contacto : carlos rubilar telefono : 56966497739;;0;;4100200967;33;10-03-2025
;ZO01;Ped. Estándar Nac.;45417;76568E529;EASY RETAIL LOS ANGELES;76568660;EASY RETAIL S.A.;JOSE LUIS NOVA;17-02-2025;18-02-2025;6701148510;OtrosClientes Despac;ESPERALDA;ARAUCO;ARAUCO;;;49000012;Tubo Rec.150x100x4,0x6000mm;UN;4;33302;Gran Dimensión GD;3330200002;GD Rectangulares;3330200002;GD Rectangulares;6.000,00;14;0;14;1.286,04;0;1.286,04;Pendiente;No realizado;No entregado;4;0;4;-32;0;80.837;1.131.718;880;ORE:2912614908 Contacto Wiliams Sen Cel. 942567310 despachar juntyo a oc 6701114408 pedido: 37542;;0;;4100202689;14;13-03-2025
;ZO01;Ped. Estándar Nac.;45641;76568E517;EASY RETAIL TEMUCO;76568660;EASY RETAIL S.A.;JOSE LUIS NOVA;19-02-2025;26-02-2025;6701164530;OtrosClientes Despac;FREIRE CAMINO S469 ALLIPEN;VICTORIA;TEMUCO;;;50049781;Coverpur 05/05 30/80x9700 3009/3009;UN;0,5;55501;Cubiertas Industriales;5550100004;Cubiertas Industriales Paneles Aislados;5550100004;Cubiertas Industriales Paneles Aislados;9.700,00;9;0;9;1.172,43;0;1.172,43;Pendiente;No realizado;No entregado;0;0;0;-9;0;275.480;2.479.320;2.115;ORE:2912700862 CONTACTO: JAVIER 9-6879-9865;;0;;4100199406;9;04-03-2025
;ZO01;Ped. Estándar Nac.;47119;96792OSOR;SODIMAC OSORNO;96792430;SODIMAC S.A.;CARLOS SANTANDER;10-03-2025;11-03-2025;837634372;OtrosClientes Despac;NESTLE KM 16 POCTAY;OSORNO;OSORNO;;;49000020;Tubo Rec. 200x150x4,0x6000mm;UN;4;33302;Gran Dimensión GD;3330200002;GD Rectangulares;3330200002;GD Rectangulares;6.000,00;13;0;13;1.684,80;0;1.684,80;Pendiente;No realizado;No entregado;0;9;9;-46;6;110.160;1.432.080;850;ore 130765988 contacto : carlos rubilar telefono : 56966497739;;0;;4100200967;13;10-03-2025
